condition_text,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,city_C001,city_C002,city_C004,city_C005,city_C006,city_C007,city_C008,city_C009,city_C010,city_C011,city_C012,city_C013,city_C014,city_C015,city_C016,city_C017,city_C018,city_C019,city_C020,city_C021,city_C022,city_C023,city_C024,city_C025,city_C026,city_C027,city_C028,city_C029,city_C030,city_C031,city_C032,city_C033,city_C034,city_C035,city_C036,city_C037,city_C038,city_C039,city_C040,city_C041,city_C042,city_C043,city_C044,city_C045,city_C046,city_C047,city_C048,city_C049,city_C050,city_C051,city_C052,city_C053,city_C054,city_C055,city_C056,city_C057,city_C058,city_C059,city_C060,city_C061,city_C062,city_C063,city_C064,city_C065,city_C066,city_C067,city_C068,city_C069,city_C070,city_C071,city_C072,city_C073,city_C074,city_C075,city_C076,city_C077,city_C078,city_C079,city_C080,city_C081,city_C082,city_C083,city_C084,city_C085,city_C086,city_C087,city_C088,city_C089,city_C090,city_C091,city_C092,city_C093,city_C094,city_C095,city_C096,city_C097,city_C098,city_C099,city_C101,city_C102,city_C103,city_C104,city_C105,city_C106,city_C107,city_C108,city_C109,city_C110,city_C111,city_C112
3,0.1398116465734581,1.140706822922075,-0.4865946323646606,1.1302274907349643,-0.2376031304865584,0.2335114420182479,0.8023139560042438,0.1510986251933674,0.1875728084986207,-0.5600105758950595,1.255336758735472,-0.5620292508044824,-0.5356917235599911,-0.9883903101305598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.0153546618340634,0.0616775536941418,1.622897850054045,1.1302274907349643,-0.2466136521794618,-0.5299833069697438,-1.2690571449265833,0.0929277190145997,0.1875728084986207,-0.5600105758950595,-0.9239396299618025,0.2818955489928438,1.2348262111016517,1.5184230898207252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.2949779549809797,0.5943628891357795,1.8238018959986837,0.6382138875280112,-0.2466136521794618,-1.3480133951711637,-1.2690571449265833,0.1743669876648744,0.1875728084986207,-0.5600105758950595,0.7517224672297994,0.2818955489928438,1.33139991662865,1.3876328254754409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.4501442633885013,0.8402176593396122,1.8238018959986837,0.6382138875280112,-0.2466136521794618,-1.3480133951711637,-1.2690571449265833,0.2674404375509029,0.1875728084986207,-0.5600105758950595,0.394614151434868,0.2818955489928438,1.3635911518043164,1.3440360706936794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.2949779549809797,-0.5393007734707826,-0.9888547472262572,0.4742093531256934,-0.2466136521794618,-0.2573066109026039,0.8023139560042438,0.2092695313721352,0.1875728084986207,-0.5600105758950595,-1.1620118404917568,0.2818955489928438,1.4923560925069812,1.2350441837392756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.1398116465734581,-0.2388116098883203,1.622897850054045,0.4742093531256934,-0.2466136521794618,-0.5299833069697438,-1.2690571449265833,0.1394644439576137,0.1875728084986207,-0.5600105758950595,-0.3012892331911525,-0.5620292508044824,1.5889297980339798,1.126052296784872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,-0.170520970241585,1.823636740154944,-0.7879507012816186,-0.1818087844835777,-0.1114558267859123,-0.0391652540488919,0.8023139560042438,-0.3259028054725281,0.1875728084986207,-0.5600105758950595,-0.7133372898776119,-0.5620292508044824,1.7820772090879773,0.9080685228760644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,-0.3256872786491066,1.140706822922075,1.622897850054045,-1.1658359908974845,-0.1204663484788156,0.5061881380853879,0.8023139560042438,-0.4422446178300636,0.1875728084986207,-0.5600105758950595,-0.8323733951425892,-0.5620292508044824,1.8142684442636436,0.8862701454851838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.6053105717960229,0.0616775536941418,1.020185712220129,0.802218421930329,-0.2466136521794618,-2.54779085786658,-0.5786001112829743,0.6048316933877557,0.1875728084986207,0.8226959491241854,-1.0612889821906222,0.2818955489928438,-0.4713092532086586,1.104253919393991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-1.8773503627243224,-0.9763759204998188,0.4877899904668367,0.6382138875280112,-0.2466136521794618,0.1789761028048199,0.1118569223606347,-1.8150780036489824,0.1875728084986207,1.744500299137015,-0.2646627392634671,-0.5620292508044824,-0.3747355476816599,1.0170604098304683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.3256872786491066,-0.9763759204998188,0.3270667537111258,0.3102048187233756,-0.2466136521794618,-2.54779085786658,-1.2690571449265833,-0.4422446178300636,0.1875728084986207,2.2054024741434306,0.6876261028563502,0.2818955489928438,-0.1493969014519963,0.7990766359216609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,-1.5670177459092791,1.536806174917139,1.1206377351924484,-1.1658359908974845,-0.2466136521794618,0.8334001733659558,0.8023139560042438,-1.5940285601696649,0.1875728084986207,0.3617937741177704,0.2297949287602841,-0.5620292508044824,-0.11720566627633,0.7554798811398994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-2.342849287946887,1.140706822922075,-0.7879507012816186,-0.1818087844835777,-0.2466136521794618,0.1244407635913919,-1.2690571449265833,-2.164103440721589,0.1875728084986207,-0.5600105758950595,-0.6309276785403201,-0.5620292508044824,-0.0206319607493314,0.6682863715763764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-2.032516671131844,0.0616775536941418,1.8238018959986837,-0.0178042500812599,-0.1565084352504288,0.4516527988719599,0.8023139560042438,-2.0593958095998066,0.1875728084986207,-0.5600105758950595,0.4861803862540812,-0.5620292508044824,0.0115592744263348,0.624689616794615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-1.5670177459092791,2.069491510358776,-0.1852385634477026,0.3102048187233756,-0.2105715654078486,-2.0569728049457274,0.8023139560042438,-1.4893209290478828,0.1875728084986207,-0.5600105758950595,-0.5576746906849496,-0.5620292508044824,0.5910015075883269,0.0143350498499542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.4501442633885013,1.2909514047133055,-1.4911148620878538,0.3102048187233756,-0.2466136521794618,-2.1660434833725835,-1.2690571449265833,0.2674404375509029,0.1875728084986207,-0.5600105758950595,1.7772642972049877,-0.5620292508044824,-0.2459706069789949,0.450302597667569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.4501442633885013,0.8402176593396122,1.9242539189710028,0.4742093531256934,-0.2466136521794618,-2.4387201794397235,-1.2690571449265833,0.1976353501363814,0.1875728084986207,-0.5600105758950595,1.0813609125789672,-0.5620292508044824,-0.11720566627633,0.2977139559314039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.4808535870566282,-0.6349109618833844,0.5179255973585325,0.4742093531256934,-0.2466136521794618,0.8334001733659558,-1.2690571449265833,-0.5585864301875991,-1.37771247496548,-0.5600105758950595,-0.2005663748900179,-0.5620292508044824,1.299208681452984,1.4094312028663216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.4808535870566282,-0.9763759204998188,-1.4911148620878538,0.4742093531256934,-0.2466136521794618,0.8334001733659558,-1.2690571449265833,-0.5585864301875991,-1.37771247496548,-0.5600105758950595,-0.4020120914922869,-0.5620292508044824,1.5567385628583137,1.0606571646122298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.3256872786491066,0.3075323238979747,0.7188296433031711,0.802218421930329,-0.2466136521794618,0.8334001733659558,0.8023139560042438,-0.4422446178300636,0.1875728084986207,-0.5600105758950595,-0.3012892331911525,0.2818955489928438,-0.6644566642626559,-1.555148122293459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.3811421138336306,1.2909514047133055,-1.3906628391155345,-0.1818087844835777,-0.2466136521794618,-2.711396875506864,-0.5786001112829743,0.953857130460362,-0.4385413048870196,2.2054024741434306,1.282806629181236,0.2818955489928438,-0.986369016019318,-1.467954612729936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-2.575598750558169,1.5777819699511109,-0.3660522047978774,1.7862456283442358,-0.2466136521794618,-2.4387201794397235,-1.2690571449265833,-2.6062023276802235,0.1875728084986207,-0.5600105758950595,1.1179874065066522,-0.5620292508044824,1.0738700352233204,-0.1382535918862109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.5670177459092791,0.5943628891357795,-0.58704665533698,2.114254697148872,-0.2466136521794618,-3.474891624494856,-1.2690571449265833,-1.4544183853406225,0.1875728084986207,-0.5600105758950595,-0.035747152215434,-0.5620292508044824,1.041678800047654,-0.1164552144953301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.170520970241585,-0.5393007734707826,0.3170215514138939,1.9502501627465536,-0.2466136521794618,-4.074780355842563,-1.2690571449265833,-0.3259028054725281,0.1875728084986207,-0.5600105758950595,1.0813609125789672,-0.5620292508044824,0.9451050945206554,-0.1164552144953301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.170520970241585,-0.9763759204998188,-0.5167302392563564,0.1462002843210578,-0.2466136521794618,0.5061881380853879,0.1118569223606347,-0.3259028054725281,-0.4385413048870196,-0.5600105758950595,-0.9239396299618025,2.813669948384822,-1.1473251918976493,-0.6614146492673486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,-0.4808535870566282,-0.9763759204998188,-0.7578150943899228,0.3102048187233756,-0.2466136521794618,0.8334001733659558,0.8023139560042438,-0.5585864301875991,-0.7515983615798398,-0.5600105758950595,-1.1253853465640715,2.813669948384822,-1.1151339567219831,-0.6832130266582294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,-0.0153546618340634,-0.9763759204998188,-0.3961878116895732,0.3102048187233756,-0.1565084352504288,0.5061881380853879,0.1118569223606347,0.0929277190145997,-2.3168836450439407,-0.5600105758950595,-1.1894817109375209,1.9697451485874964,-0.986369016019318,-0.9011968005670368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.170520970241585,-0.6349109618833844,-0.7879507012816186,0.3102048187233756,-0.2466136521794618,0.5061881380853879,-0.5786001112829743,-0.3259028054725281,-0.4385413048870196,-0.5600105758950595,-1.0704456056725435,1.9697451485874964,-0.954177780843652,-0.966591932739679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.256685129094236,3.599254524960403,2.024705941943322,1.622241093941918,-0.1565084352504288,0.5061881380853879,1.492770989647853,-1.4195158416333618,0.1875728084986207,0.3617937741177704,2.537264046204457,-0.5620292508044824,0.6553839779396594,-1.0973821970849635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.1015188206867146,2.069491510358776,2.024705941943322,2.442263765953507,-0.2466136521794618,-0.3663772893294599,1.492770989647853,-1.2101005793897976,0.1875728084986207,0.8226959491241854,0.8890718194586192,-0.5620292508044824,0.462236566885662,-1.0101886875214403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.4118514375017577,4.13193986040204,2.024705941943322,0.9662229563326468,-0.2466136521794618,-0.6390539853965999,1.492770989647853,-1.640565285112679,0.1875728084986207,0.8226959491241854,3.2606373012762413,-0.5620292508044824,0.1081329799533335,-0.879398423176156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,-1.5670177459092791,-0.2388116098883203,0.1161175054692552,0.6382138875280112,1.997006249353459,1.1606122086465238,1.492770989647853,-1.6521994663484327,0.1875728084986207,0.3617937741177704,1.502565592747348,-0.5620292508044824,-0.2781618421546612,-0.7268097814399909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.4501442633885013,-0.9763759204998188,-1.4911148620878538,-0.5098178532882134,-0.2466136521794618,1.1606122086465238,-0.5786001112829743,0.4652215185587131,0.1875728084986207,-0.5600105758950595,-1.3268310631663407,0.2818955489928438,-1.4370463084786451,-1.1627773292576056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,1.008742973655579,0.5943628891357795,-1.0893067701985766,-0.6738223876905312,-0.1565084352504288,-0.4754479677563158,0.1118569223606347,0.9654913116961158,-0.1254842481941994,1.744500299137015,1.4750957223015837,-0.5620292508044824,-1.4370463084786451,-1.206374084039367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,1.1483926512223483,-0.5393007734707826,1.9242539189710028,-0.8378269220928489,-0.2466136521794618,-0.8026600030368838,0.1118569223606347,1.0469305803463902,0.1875728084986207,2.2054024741434306,1.1820837708801015,-0.5620292508044824,-1.4370463084786451,-1.2281724614302478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.691474730648674,0.5943628891357795,-0.6874986783092992,-0.8378269220928489,-0.1565084352504288,-1.4025487343845917,0.1118569223606347,2.2336170663932524,0.1875728084986207,1.744500299137015,1.218710264807787,-0.5620292508044824,-1.4370463084786451,-1.2717692162120091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.3811421138336306,2.615835444145071,-0.1852385634477026,-0.6738223876905312,-0.2105715654078486,-0.8571953422503118,0.1118569223606347,1.0818331240536512,0.1875728084986207,2.2054024741434306,0.9165416899043832,-0.5620292508044824,-1.4370463084786451,-1.4461562353390554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
